cct_type,cct_element,f_bus,t_bus,f_bus_x,f_bus_y,t_bus_x,t_bus_y,linestring,slijnem_b,slijnem_f,slijnem_b_p,slijnem_f_p,slijnem_b_m,slijnem_f_m,slijnem_b_r,slijnem_f_r
branch,xf_5099_to_5207_2_2winding_transformer,136,1946,2.758,-12.308,2.85,-12.39,"LINESTRING(2.758 -14.308, 2.85 -14.39)",4.241297374221249,4.241352746384613,5.090165172553379,5.090152500547457,3.605359741556817,3.605223137776216,5.090151044606879,5.09017199979834
branch,line_1095_to_1143_1_cp,581,767,2.982,4.368,2.698,4.782,"LINESTRING(2.982 4.368, 2.698 4.782)",10.137323294474731,4.111746175305511,11.920589928732369,10.646653956260446,8.996306766310024,4.928748254675922,11.950576633294228,8.892920291375606
branch,xf_2108_to_2220_2_2winding_transformer,1109,1001,0.76,-6.804,0.786,-6.964,"LINESTRING(0.76 -6.804, 0.786 -6.964)",37.60072527508659,32.524088299437146,37.61613641626468,37.45584362544573,37.68363950993086,24.897047911102945,37.517959083084826,37.86050753136255
branch,xf_3492_to_3493_5_2winding_transformer,1458,847,-0.838,11.012,-0.796,10.988,"LINESTRING(-0.838 11.012, -0.796 10.988)",27.449341873361142,27.451430490390717,27.318604877048514,26.919506504622653,27.744856931470558,27.746542635151272,26.713978954752875,26.760314537693787
branch,xf_4082_to_4102_5_2winding_transformer,1887,560,-1.894,-6.552,-1.858,-6.562,"LINESTRING(-1.894 -6.552, -1.858 -6.562)",3.292244581807041e-5,3.310736014725167e-5,3.172638500256674e-5,3.373402796755175e-5,3.498604504562588e-5,3.3264635935861254e-5,3.322655369785616e-5,3.1796866074990206e-5
branch,xf_3504_to_3572_5_2winding_transformer,1783,107,-0.958,5.56,-1.204,5.762,"LINESTRING(-0.958 5.56, -1.204 5.762)",12.15393339569567,12.153945215902569,14.95770608826081,14.957706142715011,10.100007687559197,10.100098543726924,14.957706088395723,14.95770613598277
branch,xf_2129_to_2239_1_2winding_transformer,1788,1370,0.33,-6.742,0.21,-7.054,"LINESTRING(0.33 -6.742, 0.21 -7.054)",0.21799471347691318,0.20963041809140748,0.21825168973960077,0.20536890347829254,0.2230080858460353,0.2137965809949093,0.217277371715732,0.20545888739363444
branch,xf_5074_to_5193_2_2winding_transformer,1409,1494,2.744,-11.454,2.78,-11.542,"LINESTRING(2.744 -13.454, 2.78 -13.542)",8.4068288523298,8.648269103985015,5.541622014629636,1.0989577103135009,6.080648139805024,6.564925623391038,10.909563344156526,1.5194505793741784
branch,xf_3534_to_3610_1_2winding_transformer,1903,1208,-1.876,6.364,-1.494,5.948,"LINESTRING(-1.876 6.364, -1.494 5.948)",19.777065936503334,19.77171537216559,23.904256366330902,23.90376091538319,16.73235367768013,16.728671417851363,23.897055289426195,23.90050845552731
branch,line_2255_to_2261_1_cp,1270,1377,2.64,-8.704,2.736,-8.62,"LINESTRING(2.64 -8.704, 2.736 -8.62)",16.64848716859583,13.838182774817865,8.806251251876757,12.068085848012142,16.70948271697206,14.424799932427652,9.891453941176945,25.04255615621993
branch,line_3374_to_3402_1_cp,1011,1220,0.132,6.204,-0.13,6.332,"LINESTRING(0.132 6.204, -0.13 6.332)",6.490233558902618,6.6811936936448895,7.40798417133466,7.067751774225309,6.404153061961032,6.52622101475062,7.400560816270943,7.1503106328229205
branch,xf_3265_to_3156_2_2winding_transformer,1068,1996,0.81,7.932,1.142,8.318,"LINESTRING(0.81 7.932, 1.142 8.318)",4.533299828149113,4.532847787621397,12.055507781736404,10.336167207986561,2.1652219244372555,2.1665598836484494,10.204115534627848,11.276535828022693
branch,line_1054_to_1606_1_cp,917,462,0.64,-6.18,0.52,-6.066,"LINESTRING(0.64 -6.18, 0.52 -6.066)",18.163755578088516,18.36009755829729,17.244563367352576,5.663488352846757,18.836138806900937,19.100042676127682,17.244563368307535,5.6634886051332725
branch,line_1124_to_1149_1_cp,882,1709,1.394,1.07,1.442,1.364,"LINESTRING(1.394 1.07, 1.442 1.364)",35.29378811452164,34.441096001321846,34.55484757538232,34.684368950169215,34.89128414587491,34.48809479214264,34.730037097261516,34.9350797558233
branch,xf_3628_3455_3453_1_3winding_transformer_br1,1172,1477,-3.726,13.592,-3.726,13.592,"LINESTRING(-3.726 13.592, -3.726 13.592)",27.19276050623316,27.192090524583406,27.456668486253022,27.456647668852124,27.039583045471606,26.329646971739805,27.45666848566508,27.456647288102026
branch,xf_3533_to_3608_1_2winding_transformer,1548,1762,-2.784,9.656,-1.836,9.592,"LINESTRING(-2.784 9.656, -1.836 9.592)",35.997530945468945,33.419503154370396,35.49755897096479,36.31799691102659,36.073553231880055,30.09962810121747,35.59792408707636,35.496795057458414
branch,xf_5169_to_5118_1_2winding_transformer,702,580,2.102,-11.308,2.224,-11.576,"LINESTRING(2.102 -13.308, 2.224 -13.576)",6.065024530466405,6.065023801347536,7.284540630395014,7.284571356135475,5.151813273332541,5.151812677825831,7.28471128261315,7.283858661869348
branch,xf_3473_to_3546_4_2winding_transformer,579,1429,-2.604,4.518,-1.962,5.12,"LINESTRING(-2.604 4.518, -1.962 5.12)",2.2713196954537054,2.271317731688151,2.7250073409919926,2.7250200692046618,1.9308355934722403,1.9308365276226807,2.725017431438235,2.7250307298289655
branch,line_4320_to_4323_1_cp,819,17,-3.89,-4.726,-3.852,-4.452,"LINESTRING(-3.89 -4.726, -3.852 -4.452)",46.3042709875115,42.71743858767105,46.46256977168362,46.3638760295549,46.254766652111584,36.52594294278686,46.57919449962709,46.10251729605484
branch,xf_3533_to_3608_2_2winding_transformer,1548,1762,-2.784,9.656,-1.836,9.592,"LINESTRING(-2.784 9.656, -1.836 9.592)",14.219208283177052,12.427633503861756,12.454424338627788,11.414975920636186,15.226631019631432,10.34793630828587,11.31774252637207,7.0887389259405
branch,xf_5068_to_5173_2_2winding_transformer,815,288,0.766,-11.664,0.602,-11.722,"LINESTRING(0.766 -13.664, 0.602 -13.722)",34.87179498159704,43.274961211883614,49.552126068737245,93.61968000673382,18.736978070919815,24.465798068389315,57.08782854188289,96.48865736932926
branch,xf_3504_to_3505_2_2winding_transformer,1783,1434,-0.958,5.56,-0.888,5.574,"LINESTRING(-0.958 5.56, -0.888 5.574)",3.1671321455232126,3.1673000490564367,3.8013351840556835,3.801325419013301,2.6916592516823,2.691764290685108,3.80132425318876,3.801340467034231
branch,xf_3483_3558_3485_2_3winding_transformer_br1,1878,549,-1.644,11.464,-1.644,11.464,"LINESTRING(-1.644 11.464, -1.644 11.464)",6.022994699132458,5.20990891661692,6.434428109474795,5.493935452374236,5.203957342141322,4.637124171900177,6.447209054241906,5.904136519227102
branch,line_2147_to_2180_1_cp,1797,980,1.386,-7.236,1.564,-6.462,"LINESTRING(1.386 -7.236, 1.564 -6.462)",12.692304562331088,12.692230853414083,15.448003760801932,15.4473749483649,10.68729859727545,10.687257764706272,15.451623288034835,15.427466360752506
branch,xf_1156_to_1157_1_2winding_transformer,1559,1926,1.364,0.408,1.036,0.122,"LINESTRING(1.364 0.408, 1.036 0.122)",5.657537537224928,5.657536868829087,6.795083294468683,6.795111845765292,4.805714509480598,4.805713967860705,6.79524184161006,6.79444983318622
branch,line_1192_to_1322_1_cp,971,307,3.252,3.41,3.556,3.474,"LINESTRING(3.252 3.41, 3.556 3.474)",6.302368750535986,6.421236897145503,16.241777260055105,21.734864344271617,15.955287084083567,3.9950874043326574,18.85955753028379,11.93069931228859
branch,xf_3223_to_3224_1_2winding_transformer,342,736,-2.64,14.01,-2.642,14.214,"LINESTRING(-2.64 14.01, -2.642 14.214)",8.89714108547371,8.896794544920189,11.11949159795791,11.048527069030891,7.229065200155923,7.2283461477616076,7.376573145108551,7.183068587225458
branch,line_4311_to_4342_1_cp,195,759,-3.314,-5.61,-3.28,-5.904,"LINESTRING(-3.314 -5.61, -3.28 -5.904)",33.86559034044419,33.93172327348362,40.94462734180505,41.126500679970476,28.554635927873168,28.620435856601013,40.96597336328132,41.145426482585634
branch,line_4176_to_4191_1_cp,533,1992,-4.446,-2.452,-4.756,-2.324,"LINESTRING(-4.446 -2.452, -4.756 -2.324)",32.12356709643606,26.327002284039725,32.126016109558655,32.12167508968571,32.12495027942097,20.038641364428873,32.12202077370675,32.25458406717716
branch,xf_2127_to_2234_2_2winding_transformer,1396,1159,1.572,-5.95,1.532,-5.826,"LINESTRING(1.572 -5.95, 1.532 -5.826)",4.847642247589447,4.8476425783297445,5.824336447932995,5.824365707487167,4.1166519784046685,4.11665351996327,5.82437115557878,5.824194969680477
branch,xf_4084_to_4085_2_2winding_transformer,1597,832,-5.064,-3.646,-4.93,-3.62,"LINESTRING(-5.064 -3.646, -4.93 -3.62)",28.988591729638667,28.98043633551117,34.85015259423114,34.84027890067068,24.608273139009793,24.608041141587655,34.84451524478408,34.85224614109021
branch,line_3056_to_3491_1_cp,1961,1640,-1.992,5.896,-1.902,5.612,"LINESTRING(-1.992 5.896, -1.902 5.612)",5.795077154950117,5.796753214766932,7.024819934715971,7.031653439930781,4.8889506943539915,4.888825767818295,7.026452545982992,7.037417772258057
branch,xf_2077_to_2348_6_2winding_transformer,1280,1480,-0.818,-6.568,-0.874,-6.698,"LINESTRING(-0.818 -6.568, -0.874 -6.698)",16.534765780118217,16.53556437439287,12.855137522222268,12.675594106609298,19.444674238374528,19.446168592041282,13.331259198157635,9.10075076258863
branch,xf_1118_1040_1041_2_3winding_transformer_br1,1719,908,2.6,-3.114,2.708,-3.17,"LINESTRING(2.6 -3.114, 2.708 -3.17)",5.110828482262775,5.111017492430109,6.133836053008101,6.133808156322882,4.34377527380319,4.343899075886951,6.1338112266289135,6.1339042739380325
branch,xf_1423_to_1623_2_2winding_transformer,1062,248,3.664,3.634,3.848,3.708,"LINESTRING(3.664 3.634, 3.848 3.708)",15.286576354444767,15.695580156379,19.03279315076884,18.804922878041104,12.98372080291848,13.21958913519655,18.834726229029187,19.235798539021236
branch,xf_4186_4230_4494_1_3winding_transformer_br1_merged_with_line_4185_to_4186_1_cp,357,315,-4.264,-1.972,-4.264,-1.972,"LINESTRING(-4.264 -1.972, -4.264 -1.972)",0.5601639878338378,0.5601716004605313,0.6724816178416416,0.672464729273889,0.4760178419309741,0.47602027899573546,0.672478497501514,0.6727649744319875
branch,line_4256_to_4264_1_cp,704,1673,-4.334,-6.672,-4.274,-7.738,"LINESTRING(-4.334 -6.672, -4.274 -7.738)",12.895579163080551,12.91376387459261,15.509481663227737,15.513710748417555,10.942096406124872,10.953805609449976,15.511984537898185,15.504130294424876
branch,line_3058_to_3371_1_cp,1215,1686,-2.616,6.838,-3.038,7.012,"LINESTRING(-2.616 6.838, -3.038 7.012)",7.850647281536446,7.874615670982893,9.544996727549302,9.541698330555514,6.602926003345385,6.618454840140531,9.54499672794704,9.54169722811981
branch,xf_1303_to_1581_1_2winding_transformer,506,1637,0.76,2.556,0.054,2.796,"LINESTRING(0.76 2.556, 0.054 2.796)",41.20572433399377,40.53027271799726,50.14852947642563,41.96220575732409,32.430368683189464,33.88104251676322,45.89891125886578,38.886335596999885
branch,xf_4181_to_4405_2_2winding_transformer,360,1682,-6.344,-3.52,-6.79,-3.724,"LINESTRING(-6.344 -3.52, -6.79 -3.724)",19.61785351070957,19.01094199344475,16.539935234847096,16.47550252003782,17.76312991832363,17.314646504789398,16.512545918343953,12.969874843783263
branch,xf_2186_to_2352_5_2winding_transformer,238,1932,1.866,-7.844,1.894,-8.058,"LINESTRING(1.866 -7.844, 1.894 -8.058)",0.0,0.0,0.0,0.0,0.0,1.226297294551347e-19,0.0,0.0
branch,line_1185_to_1188_3_cp,1186,1627,0.476,1.054,0.332,1.13,"LINESTRING(0.476 1.054, 0.332 1.13)",44.7850049519572,44.79490036026716,44.80116926638843,44.818997571627484,44.7900089383449,44.80611911569684,44.79312140384288,44.790297186290914
branch,line_3214_to_3625_2_cp,1211,73,-2.274,5.732,-2.63,5.728,"LINESTRING(-2.274 5.732, -2.63 5.728)",24.416460076299444,23.647774457830884,25.58242934741583,25.582284768967483,23.707516481947383,22.947616279031354,25.582429340959095,25.58242400219097
branch,line_1111_to_1144_1_cp,269,243,0.456,0.428,1.358,0.644,"LINESTRING(0.456 0.428, 1.358 0.644)",1.2897517212325424,1.4790742692521348,2.535098992816109,1.6361886939967418,1.7130363910577109,1.5411859769388914,2.4947945625347363,1.501904896868487
branch,line_3382_to_3636_2_cp,1715,797,-1.082,8.408,-1.222,8.14,"LINESTRING(-1.082 8.408, -1.222 8.14)",10.11517078418974,4.102761187131601,11.894540503814586,10.623388374658344,8.976647664711953,4.917977812661702,11.924461680736814,8.873487023733961
branch,xf_3631_to_3087_2_2winding_transformer_merged_with_line_3523_to_3631_2_cp,1164,677,-3.374,14.536,-3.452,14.584,"LINESTRING(-3.374 14.536, -3.452 14.584)",4.321837876173702,4.321837876173702,5.1862054514084415,5.1862054514084415,3.673562194747646,3.673562194747646,5.1862054514084415,5.1862054514084415
branch,line_3408_to_3496_1_cp,871,12,-2.782,6.956,-1.888,6.844,"LINESTRING(-2.782 6.956, -1.888 6.844)",5.473570197481338,4.828358257688879,5.514117505935063,4.776042918498118,5.60680702851218,5.231053568460153,5.4719419242077745,4.5039406241959306
branch,line_5091_to_5093_1_cp_merged_with_xf_5093_5202_5203_1_3winding_transformer_br1,1775,386,1.99,-12.59,1.92,-12.79,"LINESTRING(1.99 -14.59, 1.92 -14.79)",0.0,2.6188713286038155e-21,0.0,7.548539333298823e-28,0.0,4.214477444606989e-20,0.0,7.743953415550205e-29
branch,xf_1304_to_1581_2_2winding_transformer,21,1637,-0.104,2.848,0.054,2.796,"LINESTRING(-0.104 2.848, 0.054 2.796)",10.979697009712904,10.980273180063882,12.858005820409488,12.85852380081348,9.608112003320796,9.608749077499484,12.858005819958333,12.85852364803305
branch,line_4266_to_4270_1_cp,6,586,-4.468,-6.036,-4.594,-6.264,"LINESTRING(-4.468 -6.036, -4.594 -6.264)",29.851878891215044,28.007240467191973,28.985330476005938,28.98437835999605,30.509830427395716,25.339861193180475,28.975991709079217,29.192054644356052
branch,xf_2167_to_2272_5_2winding_transformer,424,1950,1.754,-8.158,1.8,-8.374,"LINESTRING(1.754 -8.158, 1.8 -8.374)",9.099108530674393,9.670596976909424,12.142150269126054,12.125171886408728,4.335166395046362,5.645992110953711,12.150924522977032,12.13741305521083
branch,xf_3083_to_3085_1_2winding_transformer,451,924,-2.934,14.586,-2.92,14.798,"LINESTRING(-2.934 14.586, -2.92 14.798)",5.45679684295524,5.64305635827483,5.363228424320057,5.438451131452012,5.811126962220647,5.824353440186579,5.379199639298141,5.444785605438637
branch,line_1531_to_1603_1_cp,1224,57,3.402,2.466,3.54,2.436,"LINESTRING(3.402 2.466, 3.54 2.436)",4.204903053660101,4.204904771323843,5.045947496729582,5.045943736473277,3.5741400434894106,3.5741405983253123,5.0459468022106275,5.04601014478946
branch,xf_4122_to_4025_3_2winding_transformer_merged_with_line_4118_to_4122_4_pi,1131,1142,-5.918,-2.826,-5.266,-3.152,"LINESTRING(-5.918 -2.826, -5.266 -3.152)",31.38708767486003,32.996054460035786,39.51967964999735,40.31956595995082,25.801895472934937,27.231385141954416,39.427093840001874,40.97223517192368
branch,xf_4113_to_4169_1_2winding_transformer,1902,360,-5.966,-3.4,-6.344,-3.52,"LINESTRING(-5.966 -3.4, -6.344 -3.52)",2.730108246114448,2.728696745859872,2.7303939834811777,2.730570589990526,2.7295712715029112,2.7279524766615246,5.557074830593435,6.989885610412781
branch,xf_4104_4043_4044_3_3winding_transformer_br1,991,1683,-4.804,-3.312,-4.874,-3.24,"LINESTRING(-4.804 -3.312, -4.874 -3.24)",7.770008497874025,1.040625931075877,7.770008510335752,10.837183428686808,7.770008472643293,0.4864148197672712,7.77000850995597,8.33236095727305
branch,line_3614_to_3617_1_cp,1282,1223,1.79,8.222,2.244,8.522,"LINESTRING(1.79 8.222, 2.244 8.522)",9.377505986758678,9.377498561038385,11.343941527406406,11.344255491293225,7.924023182978392,7.924020662993697,11.34447773100712,11.342092741753767
branch,xf_3177_3179_3178_2_3winding_transformer_br3,1226,934,-2.664,4.688,-2.664,4.688,"LINESTRING(-2.664 4.688, -2.664 4.688)",8.134690663935078,8.133596751125477,9.790327554316363,9.790267712638718,6.900170218407547,6.899339892511301,9.789193335088925,9.789602900737115
branch,line_1379_to_1406_1_cp,779,1501,1.058,0.878,0.97,0.976,"LINESTRING(1.058 0.878, 0.97 0.976)",16.496810584103137,14.336852683456922,9.837296136757066,10.086071689272542,15.833490357362251,14.201618756783981,11.153707291999272,16.51769525535539
branch,xf_4243_to_4482_1_2winding_transformer,1684,1180,-3.94,-6.618,-4.032,-6.778,"LINESTRING(-3.94 -6.618, -4.032 -6.778)",28.881058186910252,35.656202394947165,39.6290898515532,41.394541851078735,20.783927127961118,26.29493197627993,39.372062787552295,42.585275534334684
branch,line_4286_to_4311_1_cp,974,195,-3.46,-5.482,-3.314,-5.61,"LINESTRING(-3.46 -5.482, -3.314 -5.61)",1.6225436935538788,1.6298477981959234,1.989004448769013,2.0170886197786326,1.327080981260931,1.3292939428907946,2.04409745827693,1.894785576487339
branch,xf_2264_to_2312_4_2winding_transformer,695,1945,2.062,-7.924,2.128,-8.102,"LINESTRING(2.062 -7.924, 2.128 -8.102)",12.861554094340248,9.985708038401476,16.045600112069327,13.303056350604459,12.398805659925888,9.004784239549338,15.337263000621235,11.318356226307156
branch,line_1594_to_1658_2_cp,116,84,5.442,5.378,5.612,5.434,"LINESTRING(5.442 5.378, 5.612 5.434)",18.10832912272869,18.109740484815646,21.397744263132708,21.397315931521117,15.635559161445503,15.636608403464935,21.408790287781855,21.394903799315436
branch,xf_2077_to_2270_2_2winding_transformer,1280,611,-0.818,-6.568,-0.914,-6.888,"LINESTRING(-0.818 -6.568, -0.914 -6.888)",23.200497063755158,31.078893851852772,34.46766860721756,37.5913426148967,17.180795992387498,23.05895741359447,32.73485994376591,40.46793905420926
branch,xf_2077_2205_2346_2_3winding_transformer_br2,311,988,-0.714,-6.284,-0.714,-6.284,"LINESTRING(-0.714 -6.284, -0.714 -6.284)",61.576492728696564,62.484194552088255,69.42272939996117,60.528774756635116,55.526700525857784,47.61003716707335,69.39979327430751,61.88139004045689
branch,xf_3629_3454_3456_2_3winding_transformer_br1,391,512,-3.746,13.742,-3.836,13.888,"LINESTRING(-3.746 13.742, -3.836 13.888)",6.9065526903797085,7.53263518098214,6.3408848968257185,8.59853162132465,8.642053254552469,5.993354415679963,7.422600562424429,10.885450707680459
branch,xf_3177_3179_3178_2_3winding_transformer_br2,1828,934,-2.672,4.728,-2.664,4.688,"LINESTRING(-2.672 4.728, -2.664 4.688)",5.949811957399197,6.657679002708342,6.835423879744766,8.784658995761285,7.243174005694443,4.959936982950953,6.221182236012774,8.711939287565581
branch,xf_5129_to_5220_2_2winding_transformer,1070,1806,1.66,-11.324,1.254,-11.39,"LINESTRING(1.66 -13.324, 1.254 -13.39)",17.207005793852186,18.024934059799993,22.070057897970237,29.414507899898982,14.672741627872727,14.756363252847363,22.307562468300336,29.779083909237986
branch,line_4286_to_4287_1_cp,974,956,-3.46,-5.482,-3.52,-5.702,"LINESTRING(-3.46 -5.482, -3.52 -5.702)",43.516536449285404,44.10580688430624,68.00085743075927,63.079076742400154,37.031264328494224,37.592514068383785,66.42949148302176,68.33714706906213
branch,line_1148_to_1158_1_cp,793,758,2.738,-2.98,2.272,-2.318,"LINESTRING(2.738 -2.98, 2.272 -2.318)",30.200354143533758,27.11358967369415,32.60127134532988,30.049896405387333,30.061585094477167,22.788990369553108,30.266803015224575,33.02594445664608
branch,xf_4166_4356_4492_4_3winding_transformer_br3,1485,517,-7.836,-3.494,-7.696,-3.528,"LINESTRING(-7.836 -3.494, -7.696 -3.528)",7.939575416549201,7.93274827615948,9.703377404209904,9.685715552496523,6.63686279461355,6.633609608203845,9.685959930897639,9.674624882513555
branch,xf_4357_to_4010_7_2winding_transformer,134,1800,-5.96,-3.838,-6.096,-3.936,"LINESTRING(-5.96 -3.838, -6.096 -3.936)",61.929105859130985,61.99436895459141,62.43761785549029,62.26979380945294,64.09517933285028,62.407766975606805,62.451014918271696,56.993466533537394
